,STOCK,SEC_SHORT_NAME,INFO_ID,PUBLISH_TIME,END_DATE,ORG_NAME
17945,SH600826,兰生股份,2195704,2018-07-02 00:00:00.000000,2018-07-31,上海证券
17946,SH600054,黄山旅游,2194564,2018-05-30 00:00:00.000000,2018-06-30,上海证券
17947,SH600826,兰生股份,2205214,2018-07-30 00:00:00.000000,2018-08-31,上海证券
17948,SZ300098,高新兴,2195704,2018-07-02 00:00:00.000000,2018-07-31,上海证券
17949,SH600614,鹏起科技,2194564,2018-05-30 00:00:00.000000,2018-06-30,上海证券
17950,SZ002311,海大集团,2194564,2018-05-30 00:00:00.000000,2018-06-30,上海证券
17951,SH600814,杭州解百,2194564,2018-05-30 00:00:00.000000,2018-06-30,上海证券
17952,SZ002396,星网锐捷,3568731,2018-08-29 00:00:00.000000,2018-09-30,上海证券
17953,SZ300098,高新兴,2205214,2018-07-30 00:00:00.000000,2018-08-31,上海证券
17954,SZ000002,万科A,3555393,2018-09-27 00:00:00.000000,2018-10-31,上海证券
17955,SZ002396,星网锐捷,2205214,2018-07-30 00:00:00.000000,2018-08-31,上海证券
17956,SZ000063,中兴通讯,3568731,2018-08-29 00:00:00.000000,2018-09-30,上海证券
17957,SZ000002,万科A,3568731,2018-08-29 00:00:00.000000,2018-09-30,上海证券
17958,SZ002044,美年健康,3568731,2018-08-29 00:00:00.000000,2018-09-30,上海证券
17959,SH603128,华贸物流,2205214,2018-07-30 00:00:00.000000,2018-08-31,上海证券
17960,SZ002396,星网锐捷,2195704,2018-07-02 00:00:00.000000,2018-07-31,上海证券
17961,SZ000063,中兴通讯,3555393,2018-09-27 00:00:00.000000,2018-10-31,上海证券
17962,SZ002382,蓝帆医疗,2195704,2018-07-02 00:00:00.000000,2018-07-31,上海证券
17963,SH600278,东方创业,2205214,2018-07-30 00:00:00.000000,2018-08-31,上海证券
17964,SH600967,内蒙一机,3555393,2018-09-27 00:00:00.000000,2018-10-31,上海证券
17965,SH600019,宝钢股份,3555393,2018-09-27 00:00:00.000000,2018-10-31,上海证券
17966,SZ000002,万科A,3536949,2018-11-05 00:00:00.000000,2018-11-30,上海证券
17967,SH600278,东方创业,3568731,2018-08-29 00:00:00.000000,2018-09-30,上海证券
17968,SH600036,招商银行,3555393,2018-09-27 00:00:00.000000,2018-10-31,上海证券
17969,SH600278,东方创业,3555393,2018-09-27 00:00:00.000000,2018-10-31,上海证券
17970,SZ002714,牧原股份,3521658,2018-12-03 00:00:00.000000,2018-12-31,上海证券
17971,SH600036,招商银行,3536949,2018-11-05 00:00:00.000000,2018-11-30,上海证券
17972,SZ002396,星网锐捷,3521658,2018-12-03 00:00:00.000000,2018-12-31,上海证券
17973,SZ000063,中兴通讯,3521658,2018-12-03 00:00:00.000000,2018-12-31,上海证券
17974,SZ000063,中兴通讯,3536949,2018-11-05 00:00:00.000000,2018-11-30,上海证券
17975,SH600019,宝钢股份,3536949,2018-11-05 00:00:00.000000,2018-11-30,上海证券
17976,SZ000858,五粮液,3536949,2018-11-05 00:00:00.000000,2018-11-30,上海证券
17977,SH600810,神马股份,3521658,2018-12-03 00:00:00.000000,2018-12-31,上海证券
17978,SZ002714,牧原股份,3507383,2019-01-02 00:00:00.000000,2019-01-31,上海证券
17979,SZ002396,星网锐捷,3507383,2019-01-02 00:00:00.000000,2019-01-31,上海证券
17980,SZ300471,厚普股份,3521658,2018-12-03 00:00:00.000000,2018-12-31,上海证券
17981,SZ000063,中兴通讯,3507383,2019-01-02 00:00:00.000000,2019-01-31,上海证券
17982,SZ300575,中旗股份,3645745,2019-01-30 00:00:00.000000,2019-02-28,上海证券
17983,SH603160,汇顶科技,3507383,2019-01-02 00:00:00.000000,2019-01-31,上海证券
17984,SZ000002,万科A,3645745,2019-01-30 00:00:00.000000,2019-02-28,上海证券
17985,SZ300015,爱尔眼科,3667750,2019-03-04 00:00:00.000000,2019-03-31,上海证券
17986,SH600967,内蒙一机,3507383,2019-01-02 00:00:00.000000,2019-01-31,上海证券
17987,SZ300017,网宿科技,3667750,2019-03-04 00:00:00.000000,2019-03-31,上海证券
17988,SZ002381,双箭股份,3694360,2019-04-01 00:00:00.000000,2019-04-30,上海证券
17989,SH600588,用友网络,3645745,2019-01-30 00:00:00.000000,2019-02-28,上海证券
17990,SH603888,新华网,3667750,2019-03-04 00:00:00.000000,2019-03-31,上海证券
17991,SH600809,山西汾酒,3645745,2019-01-30 00:00:00.000000,2019-02-28,上海证券
17992,SZ300600,瑞特股份,3645745,2019-01-30 00:00:00.000000,2019-02-28,上海证券
17993,SZ300159,新研股份,3694360,2019-04-01 00:00:00.000000,2019-04-30,上海证券
17994,SZ002596,海南瑞泽,3667750,2019-03-04 00:00:00.000000,2019-03-31,上海证券
17995,SZ002166,莱茵生物,3694360,2019-04-01 00:00:00.000000,2019-04-30,上海证券
17996,SH603444,吉比特,3794955,2019-07-02 00:00:00.000000,2019-07-31,上海证券
17997,SH600845,宝信软件,3794955,2019-07-02 00:00:00.000000,2019-07-31,上海证券
17998,SH600004,白云机场,3794955,2019-07-02 00:00:00.000000,2019-07-31,上海证券
17999,SZ300465,高伟达,3694360,2019-04-01 00:00:00.000000,2019-04-30,上海证券
18000,SZ000617,中油资本,3667750,2019-03-04 00:00:00.000000,2019-03-31,上海证券
18001,SH600845,宝信软件,3859394,2019-07-31 00:00:00.000000,2019-08-31,上海证券
18002,SZ300347,泰格医药,3794955,2019-07-02 00:00:00.000000,2019-07-31,上海证券
18003,SH600031,三一重工,3694360,2019-04-01 00:00:00.000000,2019-04-30,上海证券
18004,SH601225,陕西煤业,3859394,2019-07-31 00:00:00.000000,2019-08-31,上海证券
18005,SZ300527,中国应急,3859394,2019-07-31 00:00:00.000000,2019-08-31,上海证券
18006,SZ002697,红旗连锁,3794955,2019-07-02 00:00:00.000000,2019-07-31,上海证券
18007,SH600845,宝信软件,3894128,2019-09-02 00:00:00.000000,2019-09-30,上海证券
18008,SH603444,吉比特,3859394,2019-07-31 00:00:00.000000,2019-08-31,上海证券
18009,SZ300059,东方财富,3859394,2019-07-31 00:00:00.000000,2019-08-31,上海证券
18010,SZ000901,航天科技,3894128,2019-09-02 00:00:00.000000,2019-09-30,上海证券
18011,SH600845,宝信软件,3937334,2019-10-09 00:00:00.000000,2019-10-31,上海证券
18012,SZ000901,航天科技,3937334,2019-10-09 00:00:00.000000,2019-10-31,上海证券
18013,SZ000938,紫光股份,3894128,2019-09-02 00:00:00.000000,2019-09-30,上海证券
18014,SZ300527,中国应急,3894128,2019-09-02 00:00:00.000000,2019-09-30,上海证券
18015,SH603444,吉比特,3894128,2019-09-02 00:00:00.000000,2019-09-30,上海证券
18016,SZ000938,紫光股份,3937334,2019-10-09 00:00:00.000000,2019-10-31,上海证券
18017,SZ000034,神州数码,4031415,2019-12-02 00:00:00.000000,2019-12-31,上海证券
18018,SZ000034,神州数码,4131100,2020-01-03 00:00:00.000000,2020-01-31,上海证券
18019,SH600131,岷江水电,3965458,2019-10-31 00:00:00.000000,2019-11-30,上海证券
18020,SZ002271,东方雨虹,4177393,2020-03-02 00:00:00.000000,2020-03-31,上海证券
18021,SZ000513,丽珠集团,3965458,2019-10-31 00:00:00.000000,2019-11-30,上海证券
18022,SH603444,吉比特,3937334,2019-10-09 00:00:00.000000,2019-10-31,上海证券
18023,SZ002271,东方雨虹,4031415,2019-12-02 00:00:00.000000,2019-12-31,上海证券
18024,SZ000034,神州数码,4177393,2020-03-02 00:00:00.000000,2020-03-31,上海证券
18025,SZ000603,盛达资源,4131100,2020-01-03 00:00:00.000000,2020-01-31,上海证券
18026,SZ300143,盈康生命,4236280,2020-05-06 00:00:00.000000,2020-05-31,上海证券
18027,SZ002271,东方雨虹,4131100,2020-01-03 00:00:00.000000,2020-01-31,上海证券
18028,SH603035,常熟汽饰,4204459,2020-04-01 00:00:00.000000,2020-04-30,上海证券
18029,SZ000501,鄂武商A,4204459,2020-04-01 00:00:00.000000,2020-04-30,上海证券
18030,SZ300122,智飞生物,4131100,2020-01-03 00:00:00.000000,2020-01-31,上海证券
18031,SZ002683,宏大爆破,4236280,2020-05-06 00:00:00.000000,2020-05-31,上海证券
18032,SZ300115,长盈精密,4236280,2020-05-06 00:00:00.000000,2020-05-31,上海证券
18033,SH603881,数据港,4236280,2020-05-06 00:00:00.000000,2020-05-31,上海证券
18034,SZ000603,盛达资源,4031415,2019-12-02 00:00:00.000000,2019-12-31,上海证券
18035,SH600893,航发动力,4204459,2020-04-01 00:00:00.000000,2020-04-30,上海证券
18036,SZ002683,宏大爆破,4253942,2020-06-01 00:00:00.000000,2020-06-30,上海证券
18037,SH603881,数据港,4253942,2020-06-01 00:00:00.000000,2020-06-30,上海证券
18038,SZ002007,华兰生物,4253942,2020-06-01 00:00:00.000000,2020-06-30,上海证券
18039,SZ002459,晶澳科技,4273869,2020-07-01 00:00:00.000000,2020-07-31,上海证券
18040,SZ000878,云南铜业,4273869,2020-07-01 00:00:00.000000,2020-07-31,上海证券
18041,SZ300492,华图山鼎,4253942,2020-06-01 00:00:00.000000,2020-06-30,上海证券
18042,SH600559,老白干酒,4273869,2020-07-01 00:00:00.000000,2020-07-31,上海证券
18043,SH603733,仙鹤股份,4295506,2020-07-30 00:00:00.000000,2020-08-31,上海证券
18044,SZ300777,中简科技,4295506,2020-07-30 00:00:00.000000,2020-08-31,上海证券
18045,SH601168,西部矿业,4295506,2020-07-30 00:00:00.000000,2020-08-31,上海证券
18046,SH603882,金域医学,4295506,2020-07-30 00:00:00.000000,2020-08-31,上海证券
18047,SZ300741,华宝股份,4273869,2020-07-01 00:00:00.000000,2020-07-31,上海证券
18048,SH600409,三友化工,4295506,2020-07-30 00:00:00.000000,2020-08-31,上海证券
18049,SZ002271,东方雨虹,3965458,2019-10-31 00:00:00.000000,2019-11-30,上海证券
18050,SZ300527,中国应急,3937334,2019-10-09 00:00:00.000000,2019-10-31,上海证券
18051,SZ002743,富煌钢构,4324028,2020-08-31 00:00:00.000000,2020-09-30,上海证券
18052,SZ300095,华伍股份,4324028,2020-08-31 00:00:00.000000,2020-09-30,上海证券
18053,SZ002862,实丰文化,4324028,2020-08-31 00:00:00.000000,2020-09-30,上海证券
18054,SZ002969,嘉美包装,4324028,2020-08-31 00:00:00.000000,2020-09-30,上海证券
18055,SH603871,嘉友国际,4324028,2020-08-31 00:00:00.000000,2020-09-30,上海证券
18056,SH603871,嘉友国际,4346652,2020-10-09 00:00:00.000000,2020-10-31,上海证券
18057,SH603035,常熟汽饰,4346652,2020-10-09 00:00:00.000000,2020-10-31,上海证券
18058,SH601899,紫金矿业,4362750,2020-10-29 00:00:00.000000,2020-11-30,上海证券
18059,SZ002096,南岭民爆,4346652,2020-10-09 00:00:00.000000,2020-10-31,上海证券
18060,SZ002041,登海种业,4362750,2020-10-29 00:00:00.000000,2020-11-30,上海证券
18061,SZ000735,罗牛山,4204459,2020-04-01 00:00:00.000000,2020-04-30,上海证券
18062,SH603663,三祥新材,4390837,2020-12-01 00:00:00.000000,2020-12-31,上海证券
18063,SH600893,航发动力,4177393,2020-03-02 00:00:00.000000,2020-03-31,上海证券
18064,SH601628,中国人寿,4346652,2020-10-09 00:00:00.000000,2020-10-31,上海证券
18065,SZ688561,奇安信,4412365,2021-01-04 00:00:00.000000,2021-01-31,上海证券
18066,SH600760,中航沈飞,4390837,2020-12-01 00:00:00.000000,2020-12-31,上海证券
18067,SZ002405,四维图新,4433366,2021-02-01 00:00:00.000000,2021-02-28,上海证券
18068,SZ002271,东方雨虹,4362750,2020-10-29 00:00:00.000000,2020-11-30,上海证券
18069,SH600760,中航沈飞,4412365,2021-01-04 00:00:00.000000,2021-01-31,上海证券
18070,SZ002271,东方雨虹,4204459,2020-04-01 00:00:00.000000,2020-04-30,上海证券
18071,SZ300144,宋城演艺,4390837,2020-12-01 00:00:00.000000,2020-12-31,上海证券
18072,SZ000860,顺鑫农业,4390837,2020-12-01 00:00:00.000000,2020-12-31,上海证券
18073,SZ000001,平安银行,4433366,2021-02-01 00:00:00.000000,2021-02-28,上海证券
18074,SZ300144,宋城演艺,4433366,2021-02-01 00:00:00.000000,2021-02-28,上海证券
18075,SZ002376,新北洋,4448957,2021-03-01 00:00:00.000000,2021-03-31,上海证券
18076,SZ002318,久立特材,4448957,2021-03-01 00:00:00.000000,2021-03-31,上海证券
18077,SZ002318,久立特材,4433366,2021-02-01 00:00:00.000000,2021-02-28,上海证券
18078,SZ000860,顺鑫农业,4412365,2021-01-04 00:00:00.000000,2021-01-31,上海证券
18079,SZ002415,海康威视,4448957,2021-03-01 00:00:00.000000,2021-03-31,上海证券
18080,SZ300415,伊之密,4448957,2021-03-01 00:00:00.000000,2021-03-31,上海证券
18081,SZ000960,锡业股份,4523298,2021-05-31 00:00:00.000000,2021-06-30,上海证券
18082,SH603816,顾家家居,4474078,2021-03-31 00:00:00.000000,2021-04-30,上海证券
18083,SZ300382,斯莱克,4547905,2021-07-01 00:00:00.000000,2021-07-31,上海证券
18084,SZ002415,海康威视,4523298,2021-05-31 00:00:00.000000,2021-06-30,上海证券
18085,SZ002646,青青稞酒,4523298,2021-05-31 00:00:00.000000,2021-06-30,上海证券
18086,SZ002318,久立特材,4474078,2021-03-31 00:00:00.000000,2021-04-30,上海证券
18087,SZ002415,海康威视,4474078,2021-03-31 00:00:00.000000,2021-04-30,上海证券
18088,SZ000960,锡业股份,4507117,2021-05-06 00:00:00.000000,2021-05-31,上海证券
18089,SZ000713,丰乐种业,4507117,2021-05-06 00:00:00.000000,2021-05-31,上海证券
18090,SZ002415,海康威视,4507117,2021-05-06 00:00:00.000000,2021-05-31,上海证券
18091,SZ000960,锡业股份,4547905,2021-07-01 00:00:00.000000,2021-07-31,上海证券
18092,SZ002318,久立特材,4507117,2021-05-06 00:00:00.000000,2021-05-31,上海证券
18093,SZ688568,中科星图,4547905,2021-07-01 00:00:00.000000,2021-07-31,上海证券
18094,SZ002149,西部材料,4523298,2021-05-31 00:00:00.000000,2021-06-30,上海证券
18095,SZ300415,伊之密,4474078,2021-03-31 00:00:00.000000,2021-04-30,上海证券
18096,SZ002149,西部材料,4547905,2021-07-01 00:00:00.000000,2021-07-31,上海证券
18097,SZ03988,中国银行,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18098,SZ00763,中兴通讯,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18099,SZ00939,建设银行,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18100,SZ02689,玖龙纸业,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18101,SZ00175,吉利汽车,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18102,SZ00027,银河娱乐,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18103,SZ00670,中国东方航空股份,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18104,SZ02601,中国太保,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18105,SZ00354,中国软件国际,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18106,SH601328,交通银行,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18107,SZ000488,晨鸣纸业,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18108,SH600567,山鹰纸业,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18109,SH601288,农业银行,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18110,SZ000063,中兴通讯,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18111,SH600827,百联股份,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18112,SZ300098,高新兴,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18113,SZ000826,启迪桑德,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18114,SZ300137,先河环保,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18115,SZ002293,罗莱生活,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18116,SZ01558,东阳光药,2059071,2017-10-10 00:00:00.000000,2017-12-31,东方财富证券
18117,SH600362,江西铜业,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18118,SZ300378,鼎捷软件,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18119,SH600111,北方稀土,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18120,SH603517,绝味食品,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18121,SZ000930,中粮生化,2059292,2017-10-09 00:00:00.000000,2017-12-31,东方财富证券
18122,SZ002376,新北洋,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18123,SZ000996,中国中期,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18124,SH600588,用友网络,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18125,SZ300498,温氏股份,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18126,SZ002428,云南锗业,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18127,SZ002294,信立泰,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18128,SZ300009,安科生物,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18129,SH600030,中信证券,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18130,SH601933,永辉超市,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18131,SH600593,大连圣亚,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18132,SZ000333,美的集团,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18133,SH600062,华润双鹤,3642035,2018-01-02 00:00:00.000000,2018-03-31,东方财富证券
18134,SZ300065,海兰信,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18135,SZ00388,香港交易所,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18136,SH600031,三一重工,3626257,2018-04-03 00:00:00.000000,2018-06-30,东方财富证券
18137,SZ02020,安踏体育,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18138,SZ00867,康哲药业,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18139,SZ06818,中国光大银行,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18140,SZ01448,福寿园,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18141,SZ06169,宇华教育,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18142,SZ02002,阳光纸业,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18143,SZ00354,中国软件国际,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18144,SZ01109,华润置地,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18145,SZ03888,金山软件,2166097,2018-03-29 00:00:00.000000,2018-06-30,东方财富证券
18146,SZ300144,宋城演艺,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18147,SZ000726,鲁泰A,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18148,SZ002083,孚日股份,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18149,SZ002376,新北洋,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18150,SZ000651,格力电器,3863217,2019-08-05 00:00:00.000000,2019-08-31,东方财富证券
18151,SH603160,汇顶科技,3863217,2019-08-05 00:00:00.000000,2019-08-31,东方财富证券
18152,SZ002916,深南电路,3863217,2019-08-05 00:00:00.000000,2019-08-31,东方财富证券
18153,SZ300144,宋城演艺,3863217,2019-08-05 00:00:00.000000,2019-08-31,东方财富证券
18154,SZ300296,利亚德,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18155,SH603214,爱婴室,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18156,SZ300170,汉得信息,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18157,SH601857,中国石油,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18158,SZ000333,美的集团,3863217,2019-08-05 00:00:00.000000,2019-08-31,东方财富证券
18159,SH601933,永辉超市,3863217,2019-08-05 00:00:00.000000,2019-08-31,东方财富证券
18160,SH600588,用友网络,3863217,2019-08-05 00:00:00.000000,2019-08-31,东方财富证券
18161,SH600104,上汽集团,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18162,SH603708,家家悦,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18163,SH600588,用友网络,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18164,SZ000651,格力电器,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18165,SZ002508,老板电器,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18166,SZ300136,信维通信,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18167,SZ300144,宋城演艺,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18168,SZ002410,广联达,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18169,SH603233,大参林,3863217,2019-08-05 00:00:00.000000,2019-08-31,东方财富证券
18170,SH600031,三一重工,3589399,2018-07-03 00:00:00.000000,2018-09-30,东方财富证券
18171,SH603160,汇顶科技,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18172,SZ002020,京新药业,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18173,SH601933,永辉超市,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18174,SZ002643,万润股份,3892803,2019-08-30 00:00:00.000000,2019-09-30,东方财富证券
18175,SZ300454,深信服,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18176,SZ002508,老板电器,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18177,SH600763,通策医疗,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18178,SZ002439,启明星辰,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18179,SZ300653,正海生物,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18180,SH601933,永辉超市,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18181,SH603601,再升科技,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18182,SH603708,家家悦,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18183,SZ002241,歌尔股份,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18184,SZ002643,万润股份,3932455,2019-09-27 00:00:00.000000,2019-10-31,东方财富证券
18185,SH603160,汇顶科技,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18186,SH600763,通策医疗,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18187,SZ002439,启明星辰,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18188,SZ002508,老板电器,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18189,SH603233,大参林,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18190,SH603160,汇顶科技,4030312,2019-12-02 00:00:00.000000,2019-12-31,东方财富证券
18191,SH600315,上海家化,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18192,SZ300253,卫宁健康,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18193,SZ000333,美的集团,4030312,2019-12-02 00:00:00.000000,2019-12-31,东方财富证券
18194,SZ002705,新宝股份,3965387,2019-11-01 00:00:00.000000,2019-11-30,东方财富证券
18195,SZ300253,卫宁健康,4030312,2019-12-02 00:00:00.000000,2019-12-31,东方财富证券
18196,SZ002439,启明星辰,4030312,2019-12-02 00:00:00.000000,2019-12-31,东方财富证券
18197,SH600315,上海家化,4030312,2019-12-02 00:00:00.000000,2019-12-31,东方财富证券
18198,SH600486,扬农化工,4030312,2019-12-02 00:00:00.000000,2019-12-31,东方财富证券
18199,SZ300653,正海生物,4030312,2019-12-02 00:00:00.000000,2019-12-31,东方财富证券
18200,SH603605,珀莱雅,4030312,2019-12-02 00:00:00.000000,2019-12-31,东方财富证券
18201,SH601933,永辉超市,4127807,2019-12-30 00:00:00.000000,2020-01-31,东方财富证券
18202,SZ002508,老板电器,4127807,2019-12-30 00:00:00.000000,2020-01-31,东方财富证券
18203,SZ002050,三花智控,4127807,2019-12-30 00:00:00.000000,2020-01-31,东方财富证券
18204,SZ300451,创业慧康,4127807,2019-12-30 00:00:00.000000,2020-01-31,东方财富证券
18205,SZ002891,中宠股份,4127807,2019-12-30 00:00:00.000000,2020-01-31,东方财富证券
18206,SZ000651,格力电器,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18207,SZ000333,美的集团,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18208,SZ002643,万润股份,4127807,2019-12-30 00:00:00.000000,2020-01-31,东方财富证券
18209,SZ002475,立讯精密,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18210,SZ300253,卫宁健康,4127807,2019-12-30 00:00:00.000000,2020-01-31,东方财富证券
18211,SH600703,三安光电,4127807,2019-12-30 00:00:00.000000,2020-01-31,东方财富证券
18212,SH603986,兆易创新,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18213,SH603233,大参林,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18214,SZ300451,创业慧康,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18215,SH603601,再升科技,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18216,SH603214,爱婴室,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18217,SZ300253,卫宁健康,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18218,SH601933,永辉超市,4149919,2020-02-03 00:00:00.000000,2020-02-29,东方财富证券
18219,SZ002050,三花智控,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18220,SZ300253,卫宁健康,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18221,SH603233,大参林,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18222,SZ002456,欧菲光,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18223,SZ002273,水晶光电,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18224,SH601933,永辉超市,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18225,SH603708,家家悦,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18226,SZ002643,万润股份,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18227,SZ300451,创业慧康,4175004,2020-03-02 00:00:00.000000,2020-03-31,东方财富证券
18228,SH601933,永辉超市,4202353,2020-04-01 00:00:00.000000,2020-04-30,东方财富证券
18229,SZ000333,美的集团,4202353,2020-04-01 00:00:00.000000,2020-04-30,东方财富证券
18230,SZ300136,信维通信,4202353,2020-04-01 00:00:00.000000,2020-04-30,东方财富证券
18231,SZ002475,立讯精密,4202353,2020-04-01 00:00:00.000000,2020-04-30,东方财富证券
18232,SZ000063,中兴通讯,4233116,2020-05-06 00:00:00.000000,2020-05-31,东方财富证券
18233,SZ300653,正海生物,4202353,2020-04-01 00:00:00.000000,2020-04-30,东方财富证券
18234,SH601933,永辉超市,4233116,2020-05-06 00:00:00.000000,2020-05-31,东方财富证券
18235,SZ002371,北方华创,4233116,2020-05-06 00:00:00.000000,2020-05-31,东方财富证券
18236,SZ002508,老板电器,4233116,2020-05-06 00:00:00.000000,2020-05-31,东方财富证券
18237,SZ002705,新宝股份,4202353,2020-04-01 00:00:00.000000,2020-04-30,东方财富证券
